views,likes,dislikes,comment,published,duration,category,predicted_adview
1021837,3964,210,153,843,634,4,2763.2632
360388,1323,39,167,1733,105,5,1405.1998
87082,91,14,10,885,0,5,2563.697
121501,9,1,2,1573,21,4,527.83386
13427,352,8,32,1914,906,4,2546.2324
102931,430,7,89,1854,174,7,1678.9481
3278,38,1,1,1913,278,7,1869.1581
175079,2660,315,475,1485,419,5,2468.8672
24472,6,1,2,1902,356,8,1745.2188
24454,227,6,8,1566,238,4,921.70197
32921,95,14,5,785,1107,6,2839.9346
5404,5,1,0,1310,53,5,1677.5529
3176709,7953,899,537,1640,1059,5,1492.3213
2940,20,2,1,1870,476,4,2723.2957
1860974,7275,171,488,1520,234,7,2179.1614
206530,109,29,7,914,155,4,1325.3237
811267,767,148,116,1416,0,5,2349.794
7394,21,11,12,2058,263,4,1363.4486
94426,603,18,99,830,411,1,2389.0884
33143,81,15,3,1475,1237,3,2504.2192
414870,8026,1297,2819,1902,439,5,616.4493
342373,3631,121,863,1843,237,2,1519.704
53040,345,22,190,665,0,7,2128.0078
1629,0,0,0,1475,86,4,2311.126
14852,57,2,9,824,220,7,2460.193
848,3,0,0,1939,31,4,2356.1035
5324,36,1,0,2094,1299,3,2190.5356
16807,37,2,1,1386,414,4,2449.3623
10583971,3950,2223,826,1199,94,8,1422.6343
394895,5681,120,2251,1829,1213,4,2484.6973
1016912,7294,1827,331,1477,161,3,686.36035
137031,338,343,137,1592,887,4,2520.6206
60092,229,9,8,1264,107,5,2470.7925
610204,6270,656,1962,27,218,4,1147.7037
54116,663,23,54,1381,241,6,2539.9116
21047,366,37,17,2077,637,3,1384.016
363094,2488,73,1033,1677,350,4,21.498491
3621943,1497,1227,199,1997,217,4,2272.426
23687,321,6,26,1648,308,4,575.64624
3634077,10591,3615,6525,1819,412,4,2431.8416
1435536,15226,594,2812,1341,181,2,2387.4878
741274,9392,782,1572,2073,261,4,2448.021
2493599,3024,848,108,1490,138,4,2326.243
238550,155,41,41,146,94,5,2095.7249
35145,436,1,11,751,222,7,2098.055
67437,597,7,31,1855,911,5,1417.5901
6229,102,4,31,888,179,4,1864.085
2343,7,0,1,618,600,3,1719.098
3459489,18823,710,1533,188,201,7,1530.1897
506937,3040,424,166,1019,199,8,2592.4478
2612,13,1,3,1993,31,4,2636.0896
1182,4,0,1,1837,11,5,2134.8376
291586,611,35,27,1472,306,4,659.30566
27879,224,17,108,1850,258,2,1094.7788
109176,476,32,123,1601,550,4,1462.4254
538588,516,36,19,82,281,4,1181.53
138177,344,17,19,1275,1277,3,2173.7405
83362,629,6,29,1641,300,7,1533.9692
268870,746,58,85,982,271,4,3007.2742
221,3,0,0,1193,27,4,2464.2292
2031,19,2,27,1866,292,4,2099.8508
222037,317,33,9,473,674,4,2332.2476
44412,109,20,19,1206,272,4,2073.0637
443323,2452,286,904,1733,156,6,2634.183
413,7,0,0,1281,164,4,1510.0374
4078,5,2,1,443,79,4,2011.5533
512162,2314,86,112,817,2115,4,2042.7461
7588,33,1,1,1414,407,4,1906.4666
451090,545,121,24,365,369,4,2003.2207
373578,1078,28,102,1474,416,7,2829.8645
890432,6046,460,336,1426,386,2,2501.7158
536079,224,35,12,448,76,4,1854.8973
1286850,6349,350,12000,1668,695,4,974.5885
565427,4125,148,403,1433,701,4,1629.8752
710192,3186,556,2136,1741,220,6,2669.9956
95731,454,31,17,1403,2384,3,1055.3102
270083,2731,186,275,1840,376,7,2147.23
771417,2760,919,1069,1912,255,4,2110.6248
904444,9484,802,430,1773,151,5,1060.5902
1092887,1923,254,141,1821,120,4,2577.63
24248747,94599,10139,8251,743,327,4,2328.2065
175401,741,59,45,805,337,7,1978.7183
620087,1395,124,117,952,2325,4,1945.1307
12023,89,7,7,1713,214,7,415.6642
108041,85,22,18,948,2568,4,2593.1382
32180,104,3,8,880,318,4,1622.0095
226066,254,70,95,936,2611,4,1296.6497
16690,228,4,15,1525,479,4,2650.791
77990,69,12,0,1203,423,4,2409.7053
668359,9715,127,1098,1847,386,2,2335.1902
575259,489,151,30,1857,694,4,1638.7511
1232359,3471,478,2138,1785,355,6,2298.4238
56550,2298,29,301,1886,2164,1,2402.4126
387214,4015,392,1590,1872,404,6,1888.3055
10184,34,0,48,445,184,7,2779.5034
84996,66,11,0,1619,183,4,664.04443
165230,573,30,10,391,517,4,2340.7898
729585,3577,274,292,1632,186,7,1024.6873
384551,619,39,23,412,402,4,736.02155
2952,10,0,6,2048,386,7,846.8474
19284,74,5,26,1705,548,2,1648.8209
14758,36,4,0,1250,594,3,1299.8405
163186,305,24,24,1799,0,8,1033.3534
29854,972,13,111,1695,155,4,1868.9897
937162,1170,97,26,1720,295,4,21.498491
113504,1065,41,236,1487,711,6,1613.8352
551629,1037,82,68,1430,322,4,2317.2622
37278,103,4,3,1062,201,7,951.34216
434740,1169,302,1344,1631,848,4,1892.859
524656,508,84,57,606,237,4,2597.773
11192,28,4,2,763,306,2,1763.0057
107168,1421,40,231,1851,243,6,2689.622
177858,480,53,17,1440,156,4,1722.8651
54741,571,7,31,1578,383,4,1252.2617
3820,19,0,4,1566,467,8,1793.2373
182507,74,59,3,1890,144,4,1352.9738
512942,1869,131,849,473,825,7,2514.6255
36785,32,14,8,352,92,4,2518.8508
3486,10,1,0,223,937,7,1591.7787
56181,805,24,283,2058,174,4,21.498491
6180,63,10,19,983,661,4,1761.7411
531720,5421,118,6839,1542,192,2,1996.3585
695563,15052,434,22887,1867,132,2,1812.8903
40315,635,11,28,2055,79,4,2077.9666
222354,459,73,25,1442,2122,5,2367.6384
766377,2253,135,576,1689,1151,5,2610.2178
202525,162,27,13,1714,0,4,3070.746
47843,2097,32,156,1676,650,4,1669.1956
2009606,8011,3488,12131,1798,297,6,2385.376
185017,108,51,5,1117,641,4,2483.0063
23003,168,10,15,600,464,2,2129.8328
334760,2066,109,439,1893,324,6,1780.927
25880,108,1,39,60,497,4,2153.5872
5077,21,11,2,2000,289,4,222.58215
1020699,477,167,39,184,0,5,2318.6438
730830,251,113,6,955,158,4,603.7684
326,7,0,1,1304,233,3,1318.8633
813838,5473,1902,204,1687,131,4,1239.2798
14302,155,4,44,1064,192,4,811.40436
1656,29,2,13,590,544,3,1643.4968
465427,1552,74,40,1895,154,8,2278.5142
54426,95,8,22,728,133,7,1101.9357
298011,722,46,60,717,339,7,1828.6937
23166,16,4,8,1834,210,8,2259.063
81783,827,16,116,1390,205,6,2047.4852
9777,32,5,11,675,98,2,2169.794
185200,2171,21,120,1490,200,7,2419.1536
173595,174,37,14,685,220,4,1298.0487
135666,600,43,217,1894,361,4,1701.0269
1713550,12668,896,10465,1851,328,3,996.0488
115948,294,7,35,155,500,4,2120.914
8145,87,12,5,1044,276,2,2571.1367
87091,67,20,0,1917,679,4,129.15309
13144,22,3,3,1857,479,5,1736.763
187546,136,44,18,1864,243,4,1426.5295
51898,54,25,2,1532,0,4,2669.313
25817,56,4,2,1510,393,7,1404.9615
68738,660,17,92,1939,338,4,2642.3218
1589476,7112,947,376,396,138,7,2887.5374
370084,426,94,345,1884,245,4,2412.9136
44024,90,11,10,255,603,5,1954.4794
393018,1569,280,360,1815,216,5,94.052345
19043,180,3,112,1914,284,4,2486.2842
77418,257,4,31,237,208,7,2717.516
141632,475,26,63,1679,104,6,290.14905
15166,53,2,0,1044,583,4,120.1819
200773,171,41,16,733,2848,4,2678.7527
27576,238,6,11,1629,49,2,2952.6736
80168,58,3,17,105,491,4,2134.6472
5449608,5237,2099,780,1772,310,4,2729.0583
29573,144,4,7,1867,327,4,1259.8661
427739,920,123,13,1686,71,4,2440.1147
9224,36,5,2,1530,31,4,1223.2375
46802,755,12,173,1466,79,2,1471.6675
5091,49,3,1,1136,93,7,906.0188
3677,41,0,15,1932,1812,8,1888.0133
96089,249,47,7,960,173,7,865.6292
127122,1091,35,407,734,311,7,1063.4578
86746,209,33,172,1439,404,1,2052.331
866027,1435,196,121,789,158,4,849.6723
1066452,2261,182,166,1911,239,5,1265.7614
118509,665,43,68,1915,99,4,774.79724
85161,151,5,11,1727,465,4,1062.5197
20894,34,0,28,261,640,5,2024.7316
13177,18,2,2,299,106,4,21.498491
11645,98,5,15,895,332,4,2244.614
3551,17,3,2,1293,1313,7,1791.7882
52240,583,64,223,1719,418,4,1951.3676
5359,8,0,0,915,271,4,2636.131
1485863,44494,3464,4227,1883,212,7,2808.4277
1477317,23181,1277,1394,1706,146,3,1782.0702
139594,444,67,48,1679,305,2,2549.247
110953,508,3,40,1506,77,5,1254.5852
426,1,1,0,1263,31,4,1669.8021
7252,21,7,2,1963,148,4,2458.3374
38774,104,13,29,1035,430,4,2283.8623
631684,3075,82,211,1797,702,4,2503.4304
15227,126,12,8,1950,736,3,1640.9276
22881,665,7,117,1284,249,4,1070.0024
157040,1370,34,75,1389,332,5,2700.1392
11062,27,5,0,1978,16,5,2570.6711
2899527,14961,3896,8053,1716,347,4,2175.71
4760,40,20,0,1231,247,4,2166.1863
91255,54,10,3,905,902,4,1422.9716
458802,800,52,136,870,350,7,1728.5712
712,17,0,0,1861,224,7,657.531
37427,139,9,29,1165,1396,8,1282.1094
55457,40,7,9,1501,53,2,1824.7721
133336,277,23,8,1490,237,4,1938.0963
115830,49,13,0,260,104,4,1511.7975
34466,14,7,1,1905,150,4,2563.4868
737018,1389,243,392,1412,0,5,2066.0535
445457,352,59,11,1162,264,7,2232.343
63053,428,10,64,1843,1038,7,2837.31
221311,162,38,8,911,1551,4,2613.297
15102,54,1,0,1822,42,4,1819.0902
9825,97,8,6,1365,583,3,2518.048
32809,393,16,64,550,378,7,2702.501
378330,436,105,28,1837,0,4,1530.6013
1198,4,0,0,1552,187,7,2661.5986
143,2,0,4,1867,386,4,1126.8191
46823,97,6,18,878,340,7,1786.523
4971,6,3,0,2065,643,4,921.8429
802953,6398,1124,793,1630,130,4,2671.476
1199428,824,280,105,949,0,5,779.612
93741,20,4,0,1999,21,4,1895.5057
36384,48,3,9,266,640,5,2239.5686
260,7,0,8,1882,548,6,1029.1239
510253,6417,338,1003,1274,1296,4,2519.2017
184042,196,24,55,272,719,7,1749.0082
837327,1290,189,82,244,348,4,1876.2583
409030,1447,50,67,1126,379,4,1896.0624
1616410,391,306,12,515,128,4,1247.686
38093,90,18,9,1025,965,4,2037.2181
155852,523,87,289,1528,562,4,1884.2356
1463403,907,438,165,1202,3080,4,21.498491
126660,862,29,130,1444,532,1,2514.8818
7167917,52097,2697,3963,1400,287,4,2442.1948
2613,39,4,5,709,639,1,744.2171
167825,185,21,13,361,340,4,1179.6188
5472,18,0,0,985,164,7,1013.896
943517,964,189,399,1892,438,8,2746.8682
2004551,24697,1245,2808,1574,909,4,2147.3127
1164,24,0,0,1890,233,7,21.498491
83929,260,5,23,397,187,7,2321.698
930828,812,454,133,1103,285,4,1922.5048
240814,621,295,345,724,405,4,2566.697
53488,222,20,12,1020,318,7,2217.5732
46709,67,5,9,606,372,7,2667.7688
522927,2029,432,168,1826,240,5,1815.1537
1181982,11918,811,4645,1872,171,2,1577.5717
51342,92,16,5,607,100,7,1125.1182
572595,431,270,150,884,2606,4,2524.0952
4401353,7510,2498,758,1309,362,1,2086.7976
1898,3,0,2,1182,31,4,1923.6759
2541,15,6,13,1942,1066,4,1215.6053
345295,1785,82,182,1410,199,4,2011.8878
918547,6201,1407,1619,2048,644,4,1890.184
118677,2031,16,203,1860,227,6,2671.9875
3357184,14786,763,848,1972,0,7,1877.7269
1251,3,0,0,985,192,4,1993.6642
269843,2087,87,92,1828,452,6,2423.293
796372,1311,114,351,1849,520,8,2187.7659
506,1,0,0,982,105,4,1526.6547
819373,1857,212,141,1647,404,4,2085.88
795761,2859,174,147,904,0,4,1614.4806
14791,61,3,5,1448,0,7,2230.2827
93038,453,14,48,1497,196,4,1660.3143
14021,15,0,2,500,1323,4,1913.3391
215718,1549,14,52,1662,419,7,1707.8939
62427,525,66,11,806,1375,6,2822.9521
455943,2050,162,154,1816,1513,4,1019.5375
2142157,2028,531,337,916,654,4,1900.3394
101100,115,10,6,171,293,4,1729.9214
178597,253,22,8,992,232,4,2626.92
993349,10056,1043,588,1650,227,3,2062.7812
35883,132,4,18,869,717,4,1191.5516
10049717,14121,1251,585,1075,277,4,1270.2751
1175451,6037,811,1136,1981,670,4,1234.4812
105220,113,42,8,1205,0,4,2365.6484
19424,18,2,0,1765,465,4,1447.2539
2717107,13500,334,1174,1520,237,7,774.8518
3874,0,0,0,618,219,4,2789.7832
168948,2340,42,230,1482,633,3,2095.8416
17467,90,19,2,630,503,3,1469.4574
3261,59,20,12,1603,194,2,1805.5192
1417,152,1,12,1956,213,4,2155.6165
1009404,1794,301,283,1278,2355,4,1838.1433
278374,6164,189,773,1454,665,4,2651.7166
12622,9,4,1,735,199,4,1308.4205
2473,1,1,1,787,574,4,2720.7595
53825,157,15,21,1891,31,4,752.34576
141751,2463,125,460,1019,400,2,878.5992
95288,190,17,50,1917,395,8,2057.7898
107557,925,13,64,1919,43,7,1609.7518
600989,1332,325,205,1292,0,8,2039.4434
1260728,8301,814,4639,1158,182,4,1480.0104
2179846,9791,588,650,1884,3399,7,1546.4778
216339,4846,65,3068,1907,319,4,1907.2262
3478731,22388,1629,3787,1821,111,4,1488.8429
217944,377,57,36,1418,2265,4,2318.0198
9696,31,6,1,748,1880,6,1149.1471
58720,116,3,21,1895,100,5,919.9396
11483,15,3,0,1953,0,7,2525.6196
60928,322,9,141,942,474,4,2464.1519
1152965,1075,586,343,1277,316,8,1701.5161
8259,107,0,6,1946,249,7,2496.0093
26855,66,2,6,992,669,4,22.07187
2028971,1433,756,226,1508,0,5,21.498491
2021354,435,481,13,402,102,4,2118.73
180142,541,42,60,1166,544,3,1387.807
584988,1659,88,170,83,103,4,1985.2936
57114,75,18,3,1048,11,4,2781.7007
1133887,1201,38,115,2,289,7,2314.5996
70595,312,15,61,976,879,4,21.498491
55819,1579,16,59,1507,327,4,2675.182
327037,103,93,7,531,644,4,2494.8691
751449,8058,311,6308,1692,1551,4,1132.7407
14258,23,2,3,151,312,4,2389.8245
1468196,9953,85,475,87,197,7,1438.6716
1089787,6401,753,2721,1375,301,4,1731.7645
423270,643,103,34,737,3464,4,1214.7961
2034901,8289,1002,900,1332,0,4,21.498491
723967,13682,98,1768,1311,336,2,2242.7952
316655,1461,34,87,1259,404,7,2419.7136
3502519,3381,1805,359,2017,1005,4,2308.6584
147681,180,42,24,1883,62,4,2414.721
733901,7763,433,868,2043,323,7,1947.1678
68101,329,16,43,1202,529,7,1264.721
417474,6406,749,2010,1868,373,6,2471.057
64045,32,8,1,670,326,4,912.28613
6374,27,1,0,897,96,4,1314.2532
1087600,3049,1490,95,1919,372,4,2224.9531
2394674,14044,391,658,1474,337,7,2364.0227
135554,1144,18,100,1685,231,7,2837.6433
194978,510,55,25,1424,706,4,854.084
15162,8,1,0,755,705,5,1049.1395
28346,83,8,57,1956,66,4,2502.363
281899,736,239,205,1882,148,4,2308.513
262132,3813,247,542,1864,597,4,21.498491
270077,30,0,0,1544,155,3,2373.4138
117155,160,47,17,475,0,5,1765.8531
107781,749,53,406,1225,243,2,2561.844
29166,50,3,22,259,640,5,1478.4583
19288,95,3,19,570,186,4,1292.8773
624308,642,46,27,1430,505,4,1342.9998
1470798,1021,195,43,856,69,8,2184.0364
12389,13,20,7,924,307,4,2673.865
147045,88,18,39,1597,62,7,2680.9775
301,5,0,0,1393,104,3,2622.1238
1619387,11933,964,10190,1701,548,4,2874.3132
2460,6,1,0,1917,93,7,1987.8408
594396,8321,1021,1041,1841,275,6,684.85986
40259,22,5,0,1058,100,4,1460.5981
144259,129,28,8,1702,0,4,1379.5001
26853,390,10,31,1966,75,4,1975.0358
608773,5419,992,1661,1009,305,2,1321.5394
56311,263,11,11,1962,117,4,2594.4712
74173,76,31,3,996,751,3,2292.687
77750,654,11,32,1594,722,4,1317.6903
225156,3747,215,1396,36,60,4,2591.789
1065525,7171,250,195,1870,49,4,2540.6663
3380,13,1,1,277,443,4,1334.6621
952761,3717,78,135,1227,296,5,1053.4042
502497,6663,226,4316,1879,450,2,997.81134
215530,407,18,28,371,263,4,2282.8425
280437,439,53,51,1700,0,4,2181.3684
1039,1,0,0,1049,170,4,1187.2085
55596,480,5,27,1084,293,7,669.67535
520,1,0,0,1066,20,4,587.4826
15039,41,1,0,347,59,5,2416.6995
111836,290,29,49,1611,453,4,1848.505
346404,3147,63,145,1010,143,6,1147.5746
65163,436,33,245,1188,2588,4,803.6633
141627,125,6,7,907,46,4,2404.1602
195709,1765,43,421,1913,245,4,1279.4514
106125,907,27,20,1706,94,4,1503.5552
44553,82,4,9,85,276,4,2596.1042
496275,140,80,13,378,101,4,776.37537
17842,73,4,38,163,280,7,1686.0876
452785,3919,160,591,1910,220,7,1540.4368
641758,1044,94,29,1880,627,4,2132.08
141588,325,69,205,1354,3261,3,2103.692
32511,51,5,6,1890,427,4,2632.4468
5247134,4186,660,477,792,0,7,2650.6953
479341,3272,179,52,1773,41,4,2045.1166
432199,229,102,25,1310,0,5,2317.9263
13109,323,21,113,2026,181,4,2406.4226
75747,110,29,24,890,0,5,2411.7764
169224,1171,20,50,727,252,7,2287.8306
859446,4641,70,1554,154,188,7,1854.4077
37937,446,43,17,2102,200,1,1371.5333
176274,103,36,13,1815,617,4,1305.882
14841,22,11,1,1904,898,4,2735.6135
63415,726,2,51,295,195,7,1845.9125
3355585,31534,1664,4803,1652,784,4,2357.129
564983,1298,47,16,1135,112,4,2664.4167
4382,49,2,1,1944,312,7,2394.5862
42481,128,4,15,1230,220,4,625.08514
2642912,10086,3540,1189,1182,454,7,2572.7356
313818,3179,571,3585,1697,334,6,1942.0472
552443,3183,342,957,1374,60,4,2406.897
401416,332,67,36,809,171,4,21.498491
10415,32,3,1,1692,558,5,2528.7937
476912,1330,84,126,981,263,4,1610.6979
227978,495,46,226,1807,525,5,1406.6373
2315918,3797,873,181,974,252,4,2223.0588
1266,3,1,0,967,197,8,2141.8958
215150,3243,35,256,762,152,7,757.78784
1143645,9513,224,1017,1955,139,6,2238.8232
158217,392,43,14,852,796,4,2371.99
26156,29,23,1,981,0,5,2131.5261
559904,2203,95,351,1005,164,4,2528.1897
111675,689,40,185,2056,340,5,773.7665
579697,9687,315,9211,1328,135,2,2406.5735
147918,176,23,8,931,607,3,2724.076
43079,215,12,29,397,165,6,1874.8246
630134,1484,109,201,501,181,4,1751.5332
8831,230,6,63,1914,404,4,1853.2406
1497,1,1,0,593,21,4,458.29272
1958107,8519,883,2957,1836,2254,4,2640.9763
1622616,11135,597,1437,1948,273,7,2438.7878
4133748,10579,1275,560,1395,190,3,1354.22
11390,39,1,2,784,203,4,1247.715
1260190,2536,181,302,1033,192,5,1574.3624
1905612,7656,829,960,1182,159,7,1780.689
212195,1344,52,308,1519,438,2,2144.9333
3010,9,1,11,2013,182,4,587.9911
134463,93,13,3,514,96,4,2466.376
766,3,0,0,1993,81,4,865.8246
17227,26,17,2,1456,0,5,2674.4631
128402,604,22,55,1778,2107,4,455.265
690150,3623,166,1088,539,576,3,21.498491
553955,897,152,239,1783,704,5,1522.0128
5662900,11551,1270,394,1015,422,4,1426.3214
3186337,24559,365,1268,1431,394,4,697.96967
26202,260,10,9,793,202,4,1701.3439
73041,49,12,4,753,82,4,2243.1316
14827,87,6,11,1655,799,6,2584.616
53906,130,14,6,785,183,4,2646.692
4047,10,8,57,1422,0,5,998.9353
213883,525,41,13,459,222,4,277.7484
1427767,2418,96,139,54,292,7,2459.6904
4457,200,4,39,1923,230,4,1916.0692
895714,19638,385,4889,1903,435,4,1313.6488
2155242,19190,371,984,1260,413,2,2244.9702
5010,154,2,9,1790,119,4,2661.0212
36679,233,12,43,1068,2233,1,2134.6753
55381,180,9,85,183,1423,4,2113.6064
10632,80,17,12,1241,184,7,2391.296
1932960,8920,834,2330,572,172,4,513.3983
7240,112,1,9,1639,540,4,1816.7089
694925,1165,166,91,1758,0,7,1979.4253
1091927,1018,243,134,1470,0,4,1531.6481
3915,6,1,0,502,2543,4,2399.234
704702,7874,203,846,1963,305,6,1253.2383
745583,1225,243,114,1662,0,4,1319.7001
460078,785,94,91,232,0,4,1282.1798
250436,365,52,40,1564,0,4,1839.0768
91622,818,34,295,774,464,7,445.4756
56707,413,13,63,1440,389,1,21.498491
1158085,1752,258,80,1049,806,4,2278.0134
106473,193,44,18,666,2947,7,1820.4907
43776,108,1,76,1802,423,4,2307.5085
408433,3084,140,348,1894,190,2,2071.286
365457,2246,81,141,1669,217,4,2424.3206
28135,406,42,479,1828,110,2,2531.606
89446,140,12,10,1100,0,4,2178.4038
481766,2058,45,89,1223,775,2,1769.183
172722,1804,194,377,1798,175,4,2552.1438
166024,2119,287,722,992,1095,4,1437.9413
98613,435,23,35,641,457,7,2583.977
2785082,14047,728,369,1383,316,7,2733.6287
308032,1037,65,89,1817,308,4,212.49173
1050509,1460,341,133,2018,0,4,1747.0535
627684,1387,132,49,441,550,4,1015.06995
103185,377,4,21,670,563,4,2291.8838
110475,1080,8,266,1571,110,7,1435.3805
646408,697,73,24,1782,334,4,2454.0327
29213,36,5,1,1882,0,4,2419.3298
140705,104,54,20,982,2535,4,909.04095
51641,744,4,34,1490,165,7,2006.5433
8836,8,2,0,980,76,4,684.9105
1743,4,0,1,1709,31,5,1866.7953
152789,822,40,31,1052,489,4,2059.3884
27628,31,7,1,459,129,5,1161.6677
1512,5,5,2,573,347,7,1875.4828
270176,1512,198,2741,1822,409,2,2294.293
14304,84,6,3,2036,182,4,2263.1807
1235,23,2,2,1890,243,7,1067.9725
17363,229,3,38,1833,250,7,1980.9763
15589,46,6,0,1870,0,7,1629.7495
253990,286,59,111,1583,558,5,21.498491
29519,41,1,9,254,603,5,2215.085
2062346,4095,1042,102,206,652,6,2303.2446
717789,1642,198,61,1039,584,5,1563.5465
703753,2416,169,414,1814,1220,1,2528.1396
2106,14,3,1,1258,138,4,1623.7222
1877666,30016,1679,3563,341,121,4,2491.8882
225358,2457,102,320,2015,420,6,1556.1124
190002,258,32,24,1463,0,4,1867.0405
37934,37,48,17,574,151,4,44.033077
4717,40,1,0,1817,38,4,2271.001
453432,3427,182,120,1841,146,4,1230.977
31762,12,2,1,590,147,4,2714.7095
553780,3733,64,302,15,97,7,2831.8787
1755741,1415,834,97,2014,2200,5,2101.7444
3729,64,0,17,1886,467,4,2488.09
11384,53,0,9,1329,207,7,851.0757
546364,239,78,32,222,0,5,2893.7087
193724,362,47,12,475,788,4,1640.667
4155,22,1,0,944,640,7,2282.4805
115199,250,15,135,18,386,4,1921.109
2810,15,0,2,1563,191,7,21.498491
94313,1281,27,160,1634,471,1,1264.0719
164465,111,30,4,902,702,4,2345.4036
99883,220,18,2,248,386,4,2084.761
434672,4640,220,895,1789,262,4,2451.0798
1096711,1149,153,53,407,257,7,2224.051
54965,92,8,12,964,208,2,569.58124
4026837,26175,2173,1354,1703,354,7,1994.2885
9224,8,0,2,80,233,4,2351.3528
31260,226,0,13,785,185,7,1971.0829
3018925,18225,1445,678,632,103,4,2572.0686
394150,100,7,3,1397,112,4,1039.5039
819523,10810,321,885,1506,176,2,2183.6946
66398,118,28,13,1826,307,8,2627.8242
4102873,9348,1654,1643,1901,202,4,21.498491
616114,3626,131,1666,1660,538,4,2209.8533
1087,38,1,11,1725,252,4,2222.982
12261,80,5,17,1735,314,6,1694.4244
12598,242,76,128,1624,268,7,2788.3103
1460211,4654,443,498,1501,92,4,2129.2961
1449387,1124,306,73,1208,247,4,1827.3356
121943,2592,68,347,1016,584,4,570.54694
49707,1022,21,536,1903,1616,4,1850.6217
976389,1195,657,376,1742,134,8,2776.9688
60464,57,6,95,1403,217,1,2259.5986
817001,1471,203,46,2076,606,4,1794.8026
1274,42,2,6,1877,248,7,2445.5366
5512,48,0,1,1889,342,4,2628.5015
1424,4,0,0,159,720,7,2759.087
79153,506,18,13,1831,78,4,2695.6377
32377,61,10,17,1180,92,4,2445.583
10510,360,4,129,1701,127,4,2706.8347
751094,3569,228,189,970,3007,4,2351.6611
18183,15,43,2,1798,91,4,2132.947
36869,90,2,8,1034,541,7,1851.7994
87394,39,39,1,515,137,6,1954.8713
29731,121,7,4,1355,188,7,1751.5254
